harmonized_id	symbol	biotype	n_datasets_hvg
ENSMUSG00000020910	Adprm	protein_coding	35
ENSMUSG00000061313	Ddhd2	protein_coding	35
ENSMUSG00000022367	Has2	protein_coding	35
ENSMUSG00000030471	Zdhhc13	protein_coding	35
ENSMUSG00000066406	Akap13	protein_coding	35
ENSMUSG00000036452	Arhgap26	protein_coding	35
ENSMUSG00000018459	Slc13a3	protein_coding	35
ENSMUSG00000020483	Dynll2	protein_coding	35
ENSMUSG00000027551	Zfp64	protein_coding	35
ENSMUSG00000029416	Slc15a4	protein_coding	35
ENSMUSG00000050846	Zfp623	protein_coding	35
ENSMUSG00000024165	Jpt2	protein_coding	35
ENSMUSG00000000916	Nsun5	protein_coding	35
ENSMUSG00000018347	Zkscan6	protein_coding	35
ENSMUSG00000026228	Htr2b	protein_coding	35
ENSMUSG00000042766	Trim46	protein_coding	35
ENSMUSG00000042487	Leo1	protein_coding	35
ENSMUSG00000042502	Cd2bp2	protein_coding	35
ENSMUSG00000042506	Usp22	protein_coding	35
ENSMUSG00000006288	Ttc5	protein_coding	35
ENSMUSG00000027466	Rbck1	protein_coding	35
ENSMUSG00000079012	Serpina3m	protein_coding	35
ENSMUSG00000079015	Serpina1c	protein_coding	35
ENSMUSG00000055639	Dach1	protein_coding	35
ENSMUSG00000027634	Ndrg3	protein_coding	35
ENSMUSG00000042804	Gpr153	protein_coding	35
ENSMUSG00000082361	Btc	protein_coding	35
ENSMUSG00000031480	Thsd1	protein_coding	35
ENSMUSG00000033949	Trim36	protein_coding	35
ENSMUSG00000036641	Ccdc148	protein_coding	35
ENSMUSG00000050103	Agmo	protein_coding	35
ENSMUSG00000021311	Mtr	protein_coding	35
ENSMUSG00000035919	Bbs9	protein_coding	35
ENSMUSG00000036091	Hyal3	protein_coding	35
ENSMUSG00000024032	Tff1	protein_coding	35
ENSMUSG00000039943	Plcb4	protein_coding	35
ENSMUSG00000026273	Mterf4	protein_coding	35
ENSMUSG00000034157	Cipc	protein_coding	35
ENSMUSG00000034105	Meak7	protein_coding	35
ENSMUSG00000036469	Marchf1	protein_coding	35
ENSMUSG00000036478	Btg1	protein_coding	35
ENSMUSG00000004296	Il12b	protein_coding	35
ENSMUSG00000039936	Pik3cd	protein_coding	35
ENSMUSG00000060969	Irx1	protein_coding	35
ENSMUSG00000049791	Fzd4	protein_coding	35
ENSMUSG00000033871	Ppargc1b	protein_coding	35
ENSMUSG00000011382	Dhdh	protein_coding	35
ENSMUSG00000061751	Kalrn	protein_coding	35
ENSMUSG00000061758	Akr1b10	protein_coding	35
ENSMUSG00000040321	Zfp770	protein_coding	35
ENSMUSG00000051344	Plekhm3	protein_coding	35
ENSMUSG00000029267	Mtf2	protein_coding	35
ENSMUSG00000024246	Thumpd2	protein_coding	35
ENSMUSG00000026198	Abcb6	protein_coding	35
ENSMUSG00000043153	Crppa	protein_coding	35
ENSMUSG00000036826	Igflr1	protein_coding	35
ENSMUSG00000069378	Prdm6	protein_coding	35
ENSMUSG00000039787	Cercam	protein_coding	35
ENSMUSG00000021373	Cap2	protein_coding	35
ENSMUSG00000024350	Dnajc18	protein_coding	35
ENSMUSG00000043391	2510009E07Rik	protein_coding	35
ENSMUSG00000027870	Hao2	protein_coding	35
ENSMUSG00000030609	Aen	protein_coding	35
ENSMUSG00000074220	Zfp382	protein_coding	35
ENSMUSG00000027478	Dnmt3b	protein_coding	35
ENSMUSG00000042377	Fam83g	protein_coding	35
ENSMUSG00000026509	Capn2	protein_coding	35
ENSMUSG00000078521	Aunip	protein_coding	35
ENSMUSG00000029575	Mmab	protein_coding	35
ENSMUSG00000029578	Wipi2	protein_coding	35
ENSMUSG00000026123	Plekhb2	protein_coding	35
ENSMUSG00000015316	Slamf1	protein_coding	35
ENSMUSG00000061119	Prcp	protein_coding	35
ENSMUSG00000060938	Rpl26	protein_coding	35
ENSMUSG00000001418	Glmp	protein_coding	35
ENSMUSG00000039483	Asb6	protein_coding	35
ENSMUSG00000033767	Tmem131l	protein_coding	35
ENSMUSG00000034336	Ina	protein_coding	35
ENSMUSG00000035671	Zswim4	protein_coding	35
ENSMUSG00000015452	Ager	protein_coding	35
ENSMUSG00000032044	Rpusd4	protein_coding	35
ENSMUSG00000023828	Slc22a3	protein_coding	35
ENSMUSG00000035772	Mrps2	protein_coding	35
ENSMUSG00000051498	Tlr6	protein_coding	35
ENSMUSG00000030674	Qprt	protein_coding	35
ENSMUSG00000024423	Impact	protein_coding	35
ENSMUSG00000049521	Cdc42ep1	protein_coding	35
ENSMUSG00000029147	Ppm1g	protein_coding	35
ENSMUSG00000036944	Tmem71	protein_coding	35
ENSMUSG00000004610	Etfb	protein_coding	35
ENSMUSG00000049336	Tenm2	protein_coding	35
ENSMUSG00000049287	Iba57	protein_coding	35
ENSMUSG00000029034	Ints11	protein_coding	35
ENSMUSG00000026072	Il1r1	protein_coding	35
ENSMUSG00000023393	Slc17a9	protein_coding	35
ENSMUSG00000040482	Dxo	protein_coding	35
ENSMUSG00000027428	Rbbp9	protein_coding	35
ENSMUSG00000022489	Pde1b	protein_coding	35
ENSMUSG00000022496	Tnfrsf17	protein_coding	35
ENSMUSG00000034324	Tmem132c	protein_coding	35
ENSMUSG00000024436	Mrps18b	protein_coding	35
ENSMUSG00000029134	Plb1	protein_coding	35
ENSMUSG00000049562	Ap5b1	protein_coding	35
ENSMUSG00000043683	Fem1a	protein_coding	35
ENSMUSG00000008090	Fgfrl1	protein_coding	35
ENSMUSG00000028988	Ctnnbip1	protein_coding	35
ENSMUSG00000028957	Per3	protein_coding	35
ENSMUSG00000022475	Hdac7	protein_coding	35
ENSMUSG00000035540	Gc	protein_coding	35
ENSMUSG00000026575	Nme7	protein_coding	35
ENSMUSG00000031570	Plpp5	protein_coding	35
ENSMUSG00000015533	Itga2	protein_coding	35
ENSMUSG00000062012	Zfp13	protein_coding	35
ENSMUSG00000001576	Ergic1	protein_coding	35
ENSMUSG00000029009	Mthfr	protein_coding	35
ENSMUSG00000026049	Tex30	protein_coding	35
ENSMUSG00000021466	Ptch1	protein_coding	35
ENSMUSG00000032305	Fam219b	protein_coding	35
ENSMUSG00000032243	Itga11	protein_coding	35
ENSMUSG00000020155	Kcnmb1	protein_coding	35
ENSMUSG00000020396	Nefh	protein_coding	35
ENSMUSG00000070000	Fcho1	protein_coding	35
ENSMUSG00000037318	Traf3ip3	protein_coding	35
ENSMUSG00000035365	Parpbp	protein_coding	35
ENSMUSG00000022526	Zfp251	protein_coding	35
ENSMUSG00000027340	Slc23a2	protein_coding	35
ENSMUSG00000007080	Pole	protein_coding	35
ENSMUSG00000040548	Tex2	protein_coding	35
ENSMUSG00000042178	Armc5	protein_coding	35
ENSMUSG00000030281	Il17rc	protein_coding	35
ENSMUSG00000034401	Spata6	protein_coding	35
ENSMUSG00000039452	Snx22	protein_coding	35
ENSMUSG00000039356	Exosc2	protein_coding	35
ENSMUSG00000037366	Pafah2	protein_coding	35
ENSMUSG00000048677	Tpcn2	protein_coding	35
ENSMUSG00000018654	Ikzf1	protein_coding	35
ENSMUSG00000048486	Fitm2	protein_coding	35
ENSMUSG00000022129	Dct	protein_coding	35
ENSMUSG00000031669	Gins3	protein_coding	35
ENSMUSG00000029672	Fam3c	protein_coding	35
ENSMUSG00000011884	Gltp	protein_coding	35
ENSMUSG00000113640	Adat3	protein_coding	35
ENSMUSG00000057191	AB124611	protein_coding	35
ENSMUSG00000039206	Daglb	protein_coding	35
ENSMUSG00000016458	Wt1	protein_coding	35
ENSMUSG00000044328	Trp53i13	protein_coding	35
ENSMUSG00000025877	Hk3	protein_coding	35
ENSMUSG00000075296	Aldh3b2	protein_coding	35
ENSMUSG00000028795	Ccdc28b	protein_coding	35
ENSMUSG00000014470	Rnf166	protein_coding	35
ENSMUSG00000040687	Madd	protein_coding	35
ENSMUSG00000040584	Abcb1a	protein_coding	35
ENSMUSG00000003208	Yju2	protein_coding	35
ENSMUSG00000066892	Fbxl12	protein_coding	35
ENSMUSG00000057337	Chst3	protein_coding	35
ENSMUSG00000032396	Dis3l	protein_coding	35
ENSMUSG00000025869	Nop16	protein_coding	35
ENSMUSG00000037572	Wdhd1	protein_coding	35
ENSMUSG00000000384	Tbrg4	protein_coding	35
ENSMUSG00000039069	Mtg2	protein_coding	35
ENSMUSG00000091405	H4c14	protein_coding	35
ENSMUSG00000047832	Cdca4	protein_coding	35
ENSMUSG00000024816	Frmd8	protein_coding	35
ENSMUSG00000026659	Dusp12	protein_coding	35
ENSMUSG00000078970	Dnaaf10	protein_coding	35
ENSMUSG00000005043	Sgsh	protein_coding	35
ENSMUSG00000044921	Rassf9	protein_coding	35
ENSMUSG00000044807	Zfp354c	protein_coding	35
ENSMUSG00000005686	Ampd3	protein_coding	35
ENSMUSG00000005699	Pard6a	protein_coding	35
ENSMUSG00000028072	Ntrk1	protein_coding	35
ENSMUSG00000024787	Snx15	protein_coding	35
ENSMUSG00000048310	Pskh1	protein_coding	35
ENSMUSG00000074657	Kif5a	protein_coding	35
ENSMUSG00000021569	Trip13	protein_coding	35
ENSMUSG00000059939	9430015G10Rik	protein_coding	35
ENSMUSG00000045140	Pigw	protein_coding	35
ENSMUSG00000025759	Mfsd8	protein_coding	35
ENSMUSG00000025576	Rbfox3	protein_coding	35
ENSMUSG00000025582	Nptx1	protein_coding	35
ENSMUSG00000030871	Ears2	protein_coding	35
ENSMUSG00000033209	Ttc28	protein_coding	35
ENSMUSG00000006930	Hap1	protein_coding	35
ENSMUSG00000061979	Rcc1l	protein_coding	35
ENSMUSG00000031927	1700012B09Rik	protein_coding	35
ENSMUSG00000062373	Tmem65	protein_coding	35
ENSMUSG00000052572	Dlg2	protein_coding	35
ENSMUSG00000030283	St8sia1	protein_coding	35
ENSMUSG00000017615	Tnfaip1	protein_coding	35
ENSMUSG00000009640	Dmap1	protein_coding	35
ENSMUSG00000020253	Ppm1m	protein_coding	35
ENSMUSG00000028184	Adgrl2	protein_coding	35
ENSMUSG00000023013	Aqp2	protein_coding	35
ENSMUSG00000035049	Rrp12	protein_coding	35
ENSMUSG00000041831	Sytl3	protein_coding	35
ENSMUSG00000073633	Fbxo36	protein_coding	35
ENSMUSG00000073643	Wdfy1	protein_coding	35
ENSMUSG00000073684	Faap20	protein_coding	35
ENSMUSG00000086596	Susd5	protein_coding	35
ENSMUSG00000047632	Fgfbp3	protein_coding	35
ENSMUSG00000032482	Cspg5	protein_coding	35
ENSMUSG00000002799	Jag2	protein_coding	35
ENSMUSG00000021990	Spata13	protein_coding	35
ENSMUSG00000021944	Gata4	protein_coding	35
ENSMUSG00000033114	Slc35d2	protein_coding	35
ENSMUSG00000020333	Acsl6	protein_coding	35
ENSMUSG00000019188	H13	protein_coding	35
ENSMUSG00000001440	Kpnb1	protein_coding	35
ENSMUSG00000001494	Sost	protein_coding	35
ENSMUSG00000028199	Cryz	protein_coding	35
ENSMUSG00000017950	Hnf4a	protein_coding	35
ENSMUSG00000029923	Rab19	protein_coding	35
ENSMUSG00000026786	Apbb1ip	protein_coding	35
ENSMUSG00000041762	Gpr155	protein_coding	35
ENSMUSG00000000359	Rem1	protein_coding	35
ENSMUSG00000040848	Sft2d2	protein_coding	35
ENSMUSG00000035183	Slc24a5	protein_coding	35
ENSMUSG00000052926	Rnaseh2a	protein_coding	35
ENSMUSG00000075254	Heg1	protein_coding	35
ENSMUSG00000038781	Stap2	protein_coding	35
ENSMUSG00000025453	Nnt	protein_coding	35
ENSMUSG00000005142	Man2b1	protein_coding	35
ENSMUSG00000047098	Rnf31	protein_coding	35
ENSMUSG00000053134	Supt7l	protein_coding	35
ENSMUSG00000015882	Lcorl	protein_coding	35
ENSMUSG00000030020	Prickle2	protein_coding	35
ENSMUSG00000074736	Syndig1	protein_coding	35
ENSMUSG00000074738	Fndc10	protein_coding	35
ENSMUSG00000001062	Vps9d1	protein_coding	35
ENSMUSG00000024960	Plcb3	protein_coding	35
ENSMUSG00000028622	Mrpl37	protein_coding	35
ENSMUSG00000018999	Slc35b4	protein_coding	35
ENSMUSG00000059323	Tonsl	protein_coding	35
ENSMUSG00000059540	Tcea2	protein_coding	35
ENSMUSG00000025217	Btrc	protein_coding	35
ENSMUSG00000028453	Fancg	protein_coding	35
ENSMUSG00000020672	Sntg2	protein_coding	35
ENSMUSG00000053641	Dennd4a	protein_coding	35
ENSMUSG00000030036	Mogs	protein_coding	35
ENSMUSG00000025026	Add3	protein_coding	35
ENSMUSG00000031012	Cask	protein_coding	35
ENSMUSG00000070814	Zswim9	protein_coding	35
ENSMUSG00000032583	Mon1a	protein_coding	35
ENSMUSG00000059552	Trp53	protein_coding	35
ENSMUSG00000020841	Cpd	protein_coding	35
ENSMUSG00000030986	Dhx32	protein_coding	35
ENSMUSG00000002109	Ddb2	protein_coding	35
ENSMUSG00000041390	Mdfic	protein_coding	35
ENSMUSG00000041193	Pla2g5	protein_coding	35
ENSMUSG00000034701	Neurod1	protein_coding	35
ENSMUSG00000067199	Frat1	protein_coding	35
ENSMUSG00000034614	Pik3ip1	protein_coding	35
ENSMUSG00000025241	Fyco1	protein_coding	35
ENSMUSG00000046519	Golph3l	protein_coding	35
ENSMUSG00000031109	Enox2	protein_coding	35
ENSMUSG00000021814	Anxa7	protein_coding	35
ENSMUSG00000038564	Ift172	protein_coding	35
ENSMUSG00000025350	Rdh5	protein_coding	35
ENSMUSG00000071192	Wfikkn1	protein_coding	35
ENSMUSG00000074934	Grem1	protein_coding	35
ENSMUSG00000038331	Satb2	protein_coding	35
ENSMUSG00000042744	Hectd4	protein_coding	35
ENSMUSG00000040037	Negr1	protein_coding	35
ENSMUSG00000040097	Flywch1	protein_coding	35
ENSMUSG00000055980	Irs1	protein_coding	35
ENSMUSG00000055991	Zkscan5	protein_coding	35
ENSMUSG00000050796	B3galt6	protein_coding	35
ENSMUSG00000031755	Bbs2	protein_coding	35
ENSMUSG00000020990	Cdkl1	protein_coding	35
ENSMUSG00000062867	Impdh2	protein_coding	35
ENSMUSG00000054115	Skp2	protein_coding	35
ENSMUSG00000067653	Ankrd23	protein_coding	35
ENSMUSG00000020648	Dus4l	protein_coding	35
ENSMUSG00000021725	Parp8	protein_coding	35
ENSMUSG00000021732	Fgf10	protein_coding	35
ENSMUSG00000059149	Mfsd4a	protein_coding	35
ENSMUSG00000002107	Celf2	protein_coding	35
ENSMUSG00000020948	Klhl28	protein_coding	34
ENSMUSG00000021131	Erh	protein_coding	34
ENSMUSG00000021068	Nin	protein_coding	34
ENSMUSG00000068114	Ccdc134	protein_coding	34
ENSMUSG00000028995	Hycc1	protein_coding	34
ENSMUSG00000001036	Epn2	protein_coding	34
ENSMUSG00000022223	Sdr39u1	protein_coding	34
ENSMUSG00000002984	Tomm40	protein_coding	34
ENSMUSG00000056458	Mok	protein_coding	34
ENSMUSG00000041263	Rusc1	protein_coding	34
ENSMUSG00000001143	Lman2l	protein_coding	34
ENSMUSG00000073775	Kti12	protein_coding	34
ENSMUSG00000050822	Slc29a4	protein_coding	34
ENSMUSG00000041229	Phf8	protein_coding	34
ENSMUSG00000027010	Slc25a12	protein_coding	34
ENSMUSG00000020740	Gga3	protein_coding	34
ENSMUSG00000045374	Wdr81	protein_coding	34
ENSMUSG00000056917	Sipa1	protein_coding	34
ENSMUSG00000024534	Sncaip	protein_coding	34
ENSMUSG00000089832	Shkbp1	protein_coding	34
ENSMUSG00000001604	Tcea3	protein_coding	34
ENSMUSG00000038990	Cables2	protein_coding	34
ENSMUSG00000028138	Adh5	protein_coding	34
ENSMUSG00000048138	Dmrt2	protein_coding	34
ENSMUSG00000062070	Pgk1	protein_coding	34
ENSMUSG00000029388	Eif2b1	protein_coding	34
ENSMUSG00000006526	Stimate	protein_coding	34
ENSMUSG00000041112	Elmo1	protein_coding	34
ENSMUSG00000026856	Dolpp1	protein_coding	34
ENSMUSG00000026818	Cel	protein_coding	34
ENSMUSG00000039004	Bmp6	protein_coding	34
ENSMUSG00000028145	Them4	protein_coding	34
ENSMUSG00000025485	Ric8a	protein_coding	34
ENSMUSG00000045414	Dipk2a	protein_coding	34
ENSMUSG00000024579	Pcyox1l	protein_coding	34
ENSMUSG00000024580	Grpel2	protein_coding	34
ENSMUSG00000028927	Padi2	protein_coding	34
ENSMUSG00000020929	Eftud2	protein_coding	34
ENSMUSG00000021179	Nrde2	protein_coding	34
ENSMUSG00000041143	Tmco4	protein_coding	34
ENSMUSG00000029366	Dck	protein_coding	34
ENSMUSG00000018425	Dhx40	protein_coding	34
ENSMUSG00000036362	P2ry13	protein_coding	34
ENSMUSG00000024130	Abca3	protein_coding	34
ENSMUSG00000037892	Pcdh18	protein_coding	34
ENSMUSG00000047898	Ccr4	protein_coding	34
ENSMUSG00000030055	Rab43	protein_coding	34
ENSMUSG00000041653	Pnpla3	protein_coding	34
ENSMUSG00000041681	Iapp	protein_coding	34
ENSMUSG00000004996	Mri1	protein_coding	34
ENSMUSG00000048285	Frmd6	protein_coding	34
ENSMUSG00000003452	Bicd1	protein_coding	34
ENSMUSG00000030032	Wdr54	protein_coding	34
ENSMUSG00000022761	Lztr1	protein_coding	34
ENSMUSG00000034793	G6pc3	protein_coding	34
ENSMUSG00000034800	Zfp661	protein_coding	34
ENSMUSG00000026788	Zbtb43	protein_coding	34
ENSMUSG00000037325	Bbs7	protein_coding	34
ENSMUSG00000033706	Smyd5	protein_coding	34
ENSMUSG00000019326	Aoc3	protein_coding	34
ENSMUSG00000071657	Bscl2	protein_coding	34
ENSMUSG00000090946	Ccdc71l	protein_coding	34
ENSMUSG00000018574	Acadvl	protein_coding	34
ENSMUSG00000029007	Agtrap	protein_coding	34
ENSMUSG00000002949	Timm44	protein_coding	34
ENSMUSG00000073678	Pgap1	protein_coding	34
ENSMUSG00000032046	Abhd12	protein_coding	34
ENSMUSG00000024169	Ift140	protein_coding	34
ENSMUSG00000050910	Cdr2l	protein_coding	34
ENSMUSG00000041707	Tmem273	protein_coding	34
ENSMUSG00000033578	Tmem35a	protein_coding	34
ENSMUSG00000071847	Apcdd1	protein_coding	34
ENSMUSG00000044770	Scml4	protein_coding	34
ENSMUSG00000000631	Myo18a	protein_coding	34
ENSMUSG00000048772	Tmem53	protein_coding	34
ENSMUSG00000028293	Slc35a1	protein_coding	34
ENSMUSG00000022323	Rida	protein_coding	34
ENSMUSG00000030533	Unc45a	protein_coding	34
ENSMUSG00000030538	Cib1	protein_coding	34
ENSMUSG00000038780	Smurf1	protein_coding	34
ENSMUSG00000025375	Aatk	protein_coding	34
ENSMUSG00000027246	Ell3	protein_coding	34
ENSMUSG00000000214	Th	protein_coding	34
ENSMUSG00000036492	Rnf39	protein_coding	34
ENSMUSG00000036499	Eea1	protein_coding	34
ENSMUSG00000027207	Galk2	protein_coding	34
ENSMUSG00000027285	Haus2	protein_coding	34
ENSMUSG00000052131	Akr1b7	protein_coding	34
ENSMUSG00000044707	Ccnjl	protein_coding	34
ENSMUSG00000044708	Kcnj10	protein_coding	34
ENSMUSG00000005674	Tomm40l	protein_coding	34
ENSMUSG00000030752	Kdm8	protein_coding	34
ENSMUSG00000020782	Llgl2	protein_coding	34
ENSMUSG00000034064	Poglut1	protein_coding	34
ENSMUSG00000034108	Ccs	protein_coding	34
ENSMUSG00000022246	Rai14	protein_coding	34
ENSMUSG00000056201	Cfl1	protein_coding	34
ENSMUSG00000038700	Hoxb5	protein_coding	34
ENSMUSG00000041891	Lman1	protein_coding	34
ENSMUSG00000040714	Klc3	protein_coding	34
ENSMUSG00000021245	Mlh3	protein_coding	34
ENSMUSG00000053870	Fpgt	protein_coding	34
ENSMUSG00000053746	Ptrh1	protein_coding	34
ENSMUSG00000030087	Klf15	protein_coding	34
ENSMUSG00000022972	Cfap298	protein_coding	34
ENSMUSG00000022912	Pros1	protein_coding	34
ENSMUSG00000053004	Hrh1	protein_coding	34
ENSMUSG00000000194	Gpr107	protein_coding	34
ENSMUSG00000050390	Nhsl3	protein_coding	34
ENSMUSG00000050271	Prag1	protein_coding	34
ENSMUSG00000004462	Tbccd1	protein_coding	34
ENSMUSG00000004530	Coro1c	protein_coding	34
ENSMUSG00000026650	Meig1	protein_coding	34
ENSMUSG00000027225	Duoxa2	protein_coding	34
ENSMUSG00000033436	Armcx2	protein_coding	34
ENSMUSG00000057147	Dph6	protein_coding	34
ENSMUSG00000025892	Gria4	protein_coding	34
ENSMUSG00000044252	Osbpl1a	protein_coding	34
ENSMUSG00000011831	Evi5	protein_coding	34
ENSMUSG00000020198	Ap3d1	protein_coding	34
ENSMUSG00000021266	Wars1	protein_coding	34
ENSMUSG00000020895	Tmem107	protein_coding	34
ENSMUSG00000040624	Plekhg1	protein_coding	34
ENSMUSG00000026608	Kctd3	protein_coding	34
ENSMUSG00000024680	Ms4a2	protein_coding	34
ENSMUSG00000070369	Itgad	protein_coding	34
ENSMUSG00000024921	Smarca2	protein_coding	34
ENSMUSG00000020325	Fstl3	protein_coding	34
ENSMUSG00000047361	Gm973	protein_coding	34
ENSMUSG00000024830	Rps6kb2	protein_coding	34
ENSMUSG00000016942	Tmprss6	protein_coding	34
ENSMUSG00000022043	Trim35	protein_coding	34
ENSMUSG00000020799	Tekt1	protein_coding	34
ENSMUSG00000057531	Dtnbp1	protein_coding	34
ENSMUSG00000039234	Sec24d	protein_coding	34
ENSMUSG00000025373	Rnf41	protein_coding	34
ENSMUSG00000029757	Dync1i1	protein_coding	34
ENSMUSG00000028857	Tmem222	protein_coding	34
ENSMUSG00000024750	Zfand5	protein_coding	34
ENSMUSG00000041949	Tango6	protein_coding	34
ENSMUSG00000041974	Spidr	protein_coding	34
ENSMUSG00000032198	Dock6	protein_coding	34
ENSMUSG00000051169	Rpusd3	protein_coding	34
ENSMUSG00000036022	Pabir2	protein_coding	34
ENSMUSG00000036667	Tcaf1	protein_coding	34
ENSMUSG00000040532	Abhd11	protein_coding	34
ENSMUSG00000050212	Eva1b	protein_coding	34
ENSMUSG00000021256	Vash1	protein_coding	34
ENSMUSG00000037138	Aff3	protein_coding	34
ENSMUSG00000039202	Abhd2	protein_coding	34
ENSMUSG00000072553	Gm525	protein_coding	34
ENSMUSG00000019373	Cops3	protein_coding	34
ENSMUSG00000005949	Ctns	protein_coding	34
ENSMUSG00000074577	Ripor3	protein_coding	34
ENSMUSG00000033365	Ipo13	protein_coding	34
ENSMUSG00000033253	Szt2	protein_coding	34
ENSMUSG00000020904	Cfap52	protein_coding	34
ENSMUSG00000020905	Usp43	protein_coding	34
ENSMUSG00000017774	Myo1c	protein_coding	34
ENSMUSG00000003282	Plag1	protein_coding	34
ENSMUSG00000070730	Rmdn3	protein_coding	34
ENSMUSG00000025008	Tctn3	protein_coding	34
ENSMUSG00000038079	Tmem237	protein_coding	34
ENSMUSG00000004934	Pias4	protein_coding	34
ENSMUSG00000037638	Zbtb42	protein_coding	34
ENSMUSG00000018012	Rac3	protein_coding	34
ENSMUSG00000037349	Nudt22	protein_coding	34
ENSMUSG00000020272	Stk10	protein_coding	34
ENSMUSG00000034177	Rnf43	protein_coding	34
ENSMUSG00000055917	Zfp277	protein_coding	34
ENSMUSG00000030495	Slc7a10	protein_coding	34
ENSMUSG00000026620	Mark1	protein_coding	34
ENSMUSG00000020019	Ntn4	protein_coding	34
ENSMUSG00000027378	Nphp1	protein_coding	34
ENSMUSG00000019823	Mical1	protein_coding	34
ENSMUSG00000032180	Tmed1	protein_coding	34
ENSMUSG00000075707	Dio3	protein_coding	34
ENSMUSG00000029120	Ppp2r2c	protein_coding	34
ENSMUSG00000033200	Tpsg1	protein_coding	34
ENSMUSG00000021983	Atp8a2	protein_coding	34
ENSMUSG00000002820	Atg4d	protein_coding	34
ENSMUSG00000039414	Heatr5b	protein_coding	34
ENSMUSG00000055670	Zzef1	protein_coding	34
ENSMUSG00000038545	Cul7	protein_coding	34
ENSMUSG00000028389	Zfp37	protein_coding	34
ENSMUSG00000025036	Sfxn2	protein_coding	34
ENSMUSG00000067367	Lyar	protein_coding	34
ENSMUSG00000030127	Cops7a	protein_coding	34
ENSMUSG00000027430	Dtd1	protein_coding	34
ENSMUSG00000073481	Mtarc2	protein_coding	34
ENSMUSG00000021458	Aopep	protein_coding	34
ENSMUSG00000042155	Klhl23	protein_coding	34
ENSMUSG00000028381	Ugcg	protein_coding	34
ENSMUSG00000057816	Cfap299	protein_coding	34
ENSMUSG00000064307	Lrrc51	protein_coding	34
ENSMUSG00000039552	Rsph4a	protein_coding	34
ENSMUSG00000035722	Abca7	protein_coding	34
ENSMUSG00000029102	Hgfac	protein_coding	34
ENSMUSG00000043572	Pars2	protein_coding	34
ENSMUSG00000005103	Wdr1	protein_coding	34
ENSMUSG00000031447	Lamp1	protein_coding	34
ENSMUSG00000026527	Rgs7	protein_coding	34
ENSMUSG00000040389	Wdr47	protein_coding	34
ENSMUSG00000040410	Fbxl4	protein_coding	34
ENSMUSG00000027489	Necab3	protein_coding	34
ENSMUSG00000038000	Acd	protein_coding	34
ENSMUSG00000013419	Zbtb47	protein_coding	34
ENSMUSG00000039623	Ap5z1	protein_coding	34
ENSMUSG00000039628	Hs3st6	protein_coding	34
ENSMUSG00000006021	Kptn	protein_coding	34
ENSMUSG00000026003	Acadl	protein_coding	34
ENSMUSG00000043621	Ubxn10	protein_coding	34
ENSMUSG00000049553	Polr1a	protein_coding	34
ENSMUSG00000026096	Osgepl1	protein_coding	34
ENSMUSG00000026171	Rnf25	protein_coding	34
ENSMUSG00000032340	Neo1	protein_coding	34
ENSMUSG00000042331	Specc1	protein_coding	34
ENSMUSG00000042660	Wdr55	protein_coding	34
ENSMUSG00000028542	Slc6a9	protein_coding	34
ENSMUSG00000013236	Ptprs	protein_coding	34
ENSMUSG00000001948	Spa17	protein_coding	34
ENSMUSG00000054640	Slc8a1	protein_coding	34
ENSMUSG00000031355	Arhgap6	protein_coding	34
ENSMUSG00000021636	Marveld2	protein_coding	34
