harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSMUSG00000059708	Akap17b	protein_coding	44	no ortholog in the table
ENSMUSG00000001166	Oas1c	protein_coding	44	no ortholog in the table
ENSMUSG00000030823	Zfp747l1	protein_coding	43	no ortholog in the table
ENSMUSG00000022824	Muc13	protein_coding	43	no ortholog in the table
ENSMUSG00000030167	Klrc1	protein_coding	43	no ortholog in the table
ENSMUSG00000017713	Tha1	protein_coding	43	no ortholog in the table
ENSMUSG00000020707	Rnf135	protein_coding	43	no ortholog in the table
ENSMUSG00000035778	Ggta1	protein_coding	43	no ortholog in the table
ENSMUSG00000039347	Atp6v0e2	protein_coding	43	no ortholog in the table
ENSMUSG00000046550	Spin2c	protein_coding	43	no ortholog in the table
ENSMUSG00000056399	Prss34	protein_coding	43	no ortholog in the table
ENSMUSG00000056612	Ppp1r14b	protein_coding	43	no ortholog in the table
ENSMUSG00000035372	1810055G02Rik	protein_coding	43	no ortholog in the table
ENSMUSG00000043036	Ccdc63	protein_coding	43	no ortholog in the table
ENSMUSG00000007216	Zfp775	protein_coding	43	no ortholog in the table
ENSMUSG00000078780	Gm5150	protein_coding	43	no ortholog in the table
ENSMUSG00000061482	H4c4	protein_coding	43	no ortholog in the table
ENSMUSG00000091017	Garin4	protein_coding	43	no ortholog in the table
ENSMUSG00000033488	Cryzl2	protein_coding	43	no ortholog in the table
ENSMUSG00000095620	Csta2	protein_coding	43	no ortholog in the table
ENSMUSG00000095788	Sirpb1a	protein_coding	43	no ortholog in the table
ENSMUSG00000062116	Zfp954	protein_coding	43	no ortholog in the table
ENSMUSG00000040681	Hmgn1	protein_coding	43	no ortholog in the table
ENSMUSG00000022856	Tmem41a	protein_coding	43	no ortholog in the table
MGI:2442603	E330033B04Rik	lncRNA	43	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000030122	Ptms	protein_coding	42	no ortholog in the table
ENSMUSG00000054381	Zfp747	protein_coding	42	no ortholog in the table
ENSMUSG00000076928	Trac	TR_C_gene	42	no ortholog in the table
ENSMUSG00000016206	H2-M3	protein_coding	42	no ortholog in the table
ENSMUSG00000069874	Irgm2	protein_coding	42	no ortholog in the table
ENSMUSG00000026222	Sp100	protein_coding	42	no ortholog in the table
ENSMUSG00000053600	Zfp472	protein_coding	42	no ortholog in the table
ENSMUSG00000028977	Casz1	protein_coding	42	no ortholog in the table
ENSMUSG00000095079	Igha	IG_C_gene	42	no ortholog in the table
ENSMUSG00000038347	Tcte2	lncRNA	42	no ortholog in the table
ENSMUSG00000059839	Zfp874b	protein_coding	42	no ortholog in the table
ENSMUSG00000066677	Ifi208	protein_coding	42	no ortholog in the table
ENSMUSG00000054519	Zfp867	protein_coding	42	no ortholog in the table
ENSMUSG00000066838	Zfp772	protein_coding	42	no ortholog in the table
ENSMUSG00000047669	Msl3l2	protein_coding	42	no ortholog in the table
ENSMUSG00000071551	Akr1c19	protein_coding	42	no ortholog in the table
ENSMUSG00000038782	1700028J19Rik	protein_coding	42	no ortholog in the table
ENSMUSG00000054766	Set	protein_coding	42	no ortholog in the table
ENSMUSG00000052031	Tagap1	protein_coding	42	no ortholog in the table
ENSMUSG00000097591	A330032B11Rik	lncRNA	42	no ortholog in the table
ENSMUSG00000058748	Zfp958	protein_coding	41	no ortholog in the table
ENSMUSG00000099474	1700097N02Rik	lncRNA	41	no ortholog in the table
ENSMUSG00000038624	Nepn	protein_coding	41	no ortholog in the table
ENSMUSG00000068407	Rnase12	protein_coding	41	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000064294	Aox3	protein_coding	41	no ortholog in the table
ENSMUSG00000023882	Zfp54	protein_coding	41	no ortholog in the table
ENSMUSG00000061068	Mcpt4	protein_coding	41	no ortholog in the table
ENSMUSG00000057933	Gsta2	protein_coding	41	no ortholog in the table
ENSMUSG00000045625	Pigz	protein_coding	41	no ortholog in the table
ENSMUSG00000073758	Sh3d21	protein_coding	41	no ortholog in the table
ENSMUSG00000030154	Klrb1f	protein_coding	41	no ortholog in the table
ENSMUSG00000050605	Zfp61	protein_coding	41	no ortholog in the table
ENSMUSG00000044783	Hjurp	protein_coding	41	no ortholog in the table
ENSMUSG00000057596	Trim30d	protein_coding	41	no ortholog in the table
ENSMUSG00000026305	Lrrfip1	protein_coding	41	no ortholog in the table
ENSMUSG00000023892	Zfp51	protein_coding	41	no ortholog in the table
ENSMUSG00000044748	Defb1	protein_coding	41	no ortholog in the table
ENSMUSG00000078349	AW011738	lncRNA	41	no ortholog in the table
ENSMUSG00000053030	Spink2	protein_coding	40	no ortholog in the table
ENSMUSG00000086894	Gm15708	lncRNA	40	no ortholog in the table
ENSMUSG00000121135	Hmga2-ps1	lncRNA	40	no ortholog in the table
ENSMUSG00000074336	Apoc4	protein_coding	40	no ortholog in the table
ENSMUSG00000032915	Adgre4	protein_coding	40	no ortholog in the table
ENSMUSG00000051242	Pcdhb9	protein_coding	40	no ortholog in the table
ENSMUSG00000020310	Madcam1	protein_coding	40	no ortholog in the table
ENSMUSG00000018211	Wfdc15b	protein_coding	40	no ortholog in the table
ENSMUSG00000021211	Akr1c12	protein_coding	40	no ortholog in the table
ENSMUSG00000025290	Rps24	protein_coding	40	no ortholog in the table
ENSMUSG00000058216	Gstp3	protein_coding	40	no ortholog in the table
ENSMUSG00000022967	Ifnar1	protein_coding	40	no ortholog in the table
ENSMUSG00000042045	Sln	protein_coding	40	no ortholog in the table
MGI:2444074	F630111L10Rik	lncRNA	40	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000007827	Ankrd26	protein_coding	39	no ortholog in the table
ENSMUSG00000060459	Kng2	protein_coding	39	no ortholog in the table
ENSMUSG00000004609	Cd33	protein_coding	39	no ortholog in the table
ENSMUSG00000056383	AI987944	protein_coding	39	no ortholog in the table
ENSMUSG00000078122	Mir223hg	lncRNA	39	no ortholog in the table
ENSMUSG00000029019	Nppb	protein_coding	39	no ortholog in the table
ENSMUSG00000031725	Ces1f	protein_coding	39	no ortholog in the table
ENSMUSG00000050014	Apol10b	protein_coding	39	no ortholog in the table
ENSMUSG00000092260	Zfp963	protein_coding	39	no ortholog in the table
ENSMUSG00000015468	Notch4	protein_coding	39	no ortholog in the table
ENSMUSG00000033061	Resp18	protein_coding	39	no ortholog in the table
ENSMUSG00000023147	Get1	protein_coding	39	no ortholog in the table
ENSMUSG00000062082	Cd200r4	protein_coding	39	no ortholog in the table
ENSMUSG00000078994	Zfp429	protein_coding	39	no ortholog in the table
ENSMUSG00000024055	Cyp4f13	protein_coding	39	no ortholog in the table
ENSMUSG00000061371	Zfp873	protein_coding	39	no ortholog in the table
ENSMUSG00000095562	Erdr1x	lncRNA	39	no ortholog in the table
ENSMUSG00000047990	C2cd4a	protein_coding	39	no ortholog in the table
ENSMUSG00000025610	Map3k7cl	protein_coding	39	no ortholog in the table
ENSMUSG00000047730	Fcgbp	protein_coding	39	no ortholog in the table
ENSMUSG00000049588	Ccdc69	protein_coding	39	no ortholog in the table
ENSMUSG00000023235	Ccl25	protein_coding	38	no ortholog in the table
ENSMUSG00000038844	Kif16b	protein_coding	38	no ortholog in the table
ENSMUSG00000058291	Zfp68	protein_coding	38	no ortholog in the table
ENSMUSG00000021906	Oxnad1	protein_coding	38	no ortholog in the table
ENSMUSG00000028943	Espn	protein_coding	38	no ortholog in the table
ENSMUSG00000045466	Zfp956	protein_coding	38	no ortholog in the table
ENSMUSG00000070034	Sp110	protein_coding	38	no ortholog in the table
ENSMUSG00000079042	Apela	protein_coding	38	no ortholog in the table
ENSMUSG00000097354	2310001H17Rik	lncRNA	38	no ortholog in the table
ENSMUSG00000041775	Mapk1ip1	protein_coding	38	no ortholog in the table
ENSMUSG00000005547	Cyp2a5	protein_coding	38	no ortholog in the table
ENSMUSG00000087598	Zfp111	protein_coding	38	no ortholog in the table
ENSMUSG00000036898	Zfp157	protein_coding	38	no ortholog in the table
ENSMUSG00000046213	Cym	protein_coding	38	no ortholog in the table
ENSMUSG00000054408	Spcs3	protein_coding	38	no ortholog in the table
ENSMUSG00000066613	Zfp932	protein_coding	37	no ortholog in the table
ENSMUSG00000031073	Fgf15	protein_coding	37	no ortholog in the table
ENSMUSG00000087385	Frg2f1	protein_coding	37	no ortholog in the table
ENSMUSG00000053835	H2-T24	protein_coding	37	no ortholog in the table
ENSMUSG00000030427	Lilra6	protein_coding	37	no ortholog in the table
ENSMUSG00000027523	Gnas	protein_coding	37	no ortholog in the table
ENSMUSG00000067924	Rtl8b	protein_coding	37	no ortholog in the table
ENSMUSG00000019961	Tmpo	protein_coding	37	no ortholog in the table
ENSMUSG00000032081	Apoc3	protein_coding	37	no ortholog in the table
ENSMUSG00000033883	Zfp267	protein_coding	37	no ortholog in the table
ENSMUSG00000049916	2610318N02Rik	protein_coding	37	no ortholog in the table
ENSMUSG00000061082	Plac1	protein_coding	37	no ortholog in the table
ENSMUSG00000074071	Fam169b	protein_coding	37	no ortholog in the table
ENSMUSG00000037001	Zfp39	protein_coding	37	no ortholog in the table
ENSMUSG00000031362	Xlr4c	protein_coding	37	no ortholog in the table
ENSMUSG00000079242	C730034F03Rik	lncRNA	37	no ortholog in the table
ENSMUSG00000072601	Ear1	protein_coding	37	no ortholog in the table
ENSMUSG00000044103	Il36g	protein_coding	37	no ortholog in the table
ENSMUSG00000059897	Zfp930	protein_coding	37	no ortholog in the table
ENSMUSG00000052217	Hbb-bh1	protein_coding	37	no ortholog in the table
ENSMUSG00000073795	Spef1l	protein_coding	36	no ortholog in the table
ENSMUSG00000030157	Clec2d	protein_coding	36	no ortholog in the table
ENSMUSG00000046185	Zfp84	protein_coding	36	no ortholog in the table
ENSMUSG00000068134	Zfp120	protein_coding	36	no ortholog in the table
ENSMUSG00000115018	Ndor1	protein_coding	36	no ortholog in the table
ENSMUSG00000023186	Vwa5a	protein_coding	36	no ortholog in the table
ENSMUSG00000034429	Zfp707	protein_coding	36	no ortholog in the table
ENSMUSG00000043939	Trem4	protein_coding	36	no ortholog in the table
ENSMUSG00000090952	Rab11bos1	lncRNA	36	no ortholog in the table
ENSMUSG00000060427	Zfp868	protein_coding	36	no ortholog in the table
ENSMUSG00000026039	Sgo2a	protein_coding	36	no ortholog in the table
ENSMUSG00000072774	Zfp951	protein_coding	36	no ortholog in the table
ENSMUSG00000047517	Dmbt1	protein_coding	36	no ortholog in the table
ENSMUSG00000020156	Pwwp3a	protein_coding	36	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000097397	Gm16861	lncRNA	36	no ortholog in the table
ENSMUSG00000089665	Fcor	protein_coding	36	no ortholog in the table
ENSMUSG00000041754	Trem3	protein_coding	36	no ortholog in the table
ENSMUSG00000040413	Timd2	protein_coding	36	no ortholog in the table
ENSMUSG00000047462	Gpr141b	protein_coding	36	no ortholog in the table
ENSMUSG00000076749	Trgc1	TR_C_gene	36	no ortholog in the table
ENSMUSG00000110170	St6galnac2	protein_coding	36	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000042363	Lgalsl	protein_coding	36	no ortholog in the table
ENSMUSG00000021298	Gpr132	protein_coding	36	no ortholog in the table
ENSMUSG00000054598	9130230L23Rik	lncRNA	36	no ortholog in the table
ENSMUSG00000047090	Tmem198b	protein_coding	36	no ortholog in the table
ENSMUSG00000008682	Rpl10	protein_coding	36	no ortholog in the table
ENSMUSG00000014633	Cmc2	protein_coding	36	no ortholog in the table
ENSMUSG00000069049	Eif2s3y	protein_coding	36	no ortholog in the table
ENSMUSG00000069206	Zfp874a	protein_coding	36	no ortholog in the table
ENSMUSG00000034587	8430429K09Rik	lncRNA	36	no ortholog in the table
ENSMUSG00000024124	Prss30	protein_coding	36	no ortholog in the table
ENSMUSG00000063522	Ly6m	protein_coding	36	no ortholog in the table
ENSMUSG00000031146	Plp2	protein_coding	35	no ortholog in the table
ENSMUSG00000063193	Cd300lb	protein_coding	35	no ortholog in the table
ENSMUSG00000095325	Zfp870	protein_coding	35	no ortholog in the table
ENSMUSG00000036136	Fam110c	protein_coding	35	no ortholog in the table
ENSMUSG00000073125	Xlr3b	protein_coding	35	no ortholog in the table
ENSMUSG00000095028	Sirpb1b	protein_coding	35	no ortholog in the table
ENSMUSG00000097101	1810034E14Rik	lncRNA	35	no ortholog in the table
ENSMUSG00000074264	Amy1	protein_coding	35	no ortholog in the table
ENSMUSG00000043833	2900005J15Rik	lncRNA	35	no ortholog in the table
ENSMUSG00000003198	Zfp959	protein_coding	35	no ortholog in the table
ENSMUSG00000075420	Erln	protein_coding	35	no ortholog in the table
ENSMUSG00000028958	Tmub1	protein_coding	35	no ortholog in the table
ENSMUSG00000057143	Trim12c	protein_coding	35	no ortholog in the table
ENSMUSG00000057359	Gm17494	lncRNA	35	no ortholog in the table
ENSMUSG00000025955	Akr1cl	protein_coding	35	no ortholog in the table
ENSMUSG00000052180	Serpinb6c	protein_coding	35	no ortholog in the table
ENSMUSG00000037613	Tnfrsf23	protein_coding	35	no ortholog in the table
ENSMUSG00000089857	Zfp882	protein_coding	35	no ortholog in the table
ENSMUSG00000079685	Ulbp1	protein_coding	35	no ortholog in the table
ENSMUSG00000040795	Iqcc	protein_coding	35	no ortholog in the table
ENSMUSG00000075269	Bex6	protein_coding	35	no ortholog in the table
ENSMUSG00000029836	Cbx3	protein_coding	35	no ortholog in the table
ENSMUSG00000075225	Ccdc162	protein_coding	35	no ortholog in the table
ENSMUSG00000028637	Ccdc30	protein_coding	35	no ortholog in the table
ENSMUSG00000047228	A2ml1	protein_coding	35	no ortholog in the table
ENSMUSG00000063281	Zfp35	protein_coding	35	no ortholog in the table
ENSMUSG00000054648	Zfp869	protein_coding	35	no ortholog in the table
ENSMUSG00000071379	Hpcal1	protein_coding	35	no ortholog in the table
ENSMUSG00000063047	Zfp780b	protein_coding	35	no ortholog in the table
ENSMUSG00000048040	Arxes2	protein_coding	34	no ortholog in the table
ENSMUSG00000062148	Ear6	protein_coding	34	no ortholog in the table
ENSMUSG00000028264	Spaca1	protein_coding	34	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000053390	Zfp952	protein_coding	34	no ortholog in the table
ENSMUSG00000107722	2900060B14Rik	lncRNA	34	no ortholog in the table
ENSMUSG00000000791	Il12rb1	protein_coding	34	no ortholog in the table
ENSMUSG00000051041	Olfml1	protein_coding	34	no ortholog in the table
ENSMUSG00000021208	Ifi27l2b	protein_coding	34	no ortholog in the table
ENSMUSG00000040987	Mill2	protein_coding	34	no ortholog in the table
ENSMUSG00000067750	Khdc1a	protein_coding	34	no ortholog in the table
ENSMUSG00000026616	Cr2	protein_coding	34	no ortholog in the table
ENSMUSG00000030446	Zfp273	protein_coding	34	no ortholog in the table
ENSMUSG00000040498	Igsf23	protein_coding	34	no ortholog in the table
ENSMUSG00000014542	Clec4f	protein_coding	34	no ortholog in the table
ENSMUSG00000044041	Krt13	protein_coding	34	no ortholog in the table
ENSMUSG00000026535	Ifi202b	protein_coding	34	no ortholog in the table
ENSMUSG00000000732	Icosl	protein_coding	34	no ortholog in the table
ENSMUSG00000058192	Zfp846	protein_coding	34	no ortholog in the table
ENSMUSG00000085882	2610507I01Rik	lncRNA	34	no ortholog in the table
ENSMUSG00000060301	2610008E11Rik	protein_coding	34	no ortholog in the table
ENSMUSG00000060183	Cxcl11	protein_coding	34	no ortholog in the table
ENSMUSG00000032978	Guca2b	protein_coding	34	no ortholog in the table
ENSMUSG00000010362	Rdm1	protein_coding	34	no ortholog in the table
ENSMUSG00000087177	E130307A14Rik	lncRNA	34	no ortholog in the table
ENSMUSG00000022420	Dnal4	protein_coding	34	no ortholog in the table
ENSMUSG00000055240	Zfp101	protein_coding	34	no ortholog in the table
ENSMUSG00000024386	Proc	protein_coding	34	no ortholog in the table
ENSMUSG00000097145	9230114K14Rik	lncRNA	34	no ortholog in the table
ENSMUSG00000032758	Kap	protein_coding	34	no ortholog in the table
ENSMUSG00000055202	Zfp811	protein_coding	34	no ortholog in the table
ENSMUSG00000062794	Zfp599	protein_coding	34	no ortholog in the table
ENSMUSG00000085241	Snhg3	lncRNA	34	no ortholog in the table
ENSMUSG00000086798	Gm16222	lncRNA	33	no ortholog in the table
ENSMUSG00000022519	Srl	protein_coding	33	no ortholog in the table
ENSMUSG00000054951	9130008F23Rik	protein_coding	33	no ortholog in the table
ENSMUSG00000002617	Zfp40	protein_coding	33	no ortholog in the table
ENSMUSG00000027520	Zdbf2	protein_coding	33	no ortholog in the table
ENSMUSG00000097318	1700007L15Rik	lncRNA	33	no ortholog in the table
ENSMUSG00000079434	Neu2	protein_coding	33	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000032425	Zfp949	protein_coding	33	no ortholog in the table
ENSMUSG00000021953	Tdh	protein_coding	33	no ortholog in the table
ENSMUSG00000052415	Tchh	protein_coding	33	no ortholog in the table
ENSMUSG00000097164	Cep83os	lncRNA	33	no ortholog in the table
ENSMUSG00000066829	Zfp810	protein_coding	33	no ortholog in the table
ENSMUSG00000074221	Zfp568	protein_coding	33	no ortholog in the table
ENSMUSG00000089901	Gm8113	protein_coding	33	no ortholog in the table
ENSMUSG00000091475	Cerox1	lncRNA	33	no ortholog in the table
ENSMUSG00000049489	Ccnq	protein_coding	33	no ortholog in the table
ENSMUSG00000071724	Smpd5	protein_coding	33	no ortholog in the table
ENSMUSG00000074166	AW146154	protein_coding	33	no ortholog in the table
ENSMUSG00000085492	Trmt61b	lncRNA	33	no ortholog in the table
ENSMUSG00000084790	Gm15879	lncRNA	33	no ortholog in the table
ENSMUSG00000033961	Zfp446	protein_coding	33	no ortholog in the table
ENSMUSG00000061615	H2ac4	protein_coding	33	no ortholog in the table
ENSMUSG00000097729	2310015A10Rik	lncRNA	33	no ortholog in the table
ENSMUSG00000067925	Rtl8a	protein_coding	33	no ortholog in the table
ENSMUSG00000041679	Fbxl9	protein_coding	33	no ortholog in the table
ENSMUSG00000021057	Akap5	protein_coding	33	no ortholog in the table
ENSMUSG00000094942	Gm3604	protein_coding	33	no ortholog in the table
ENSMUSG00000078713	Tomm5	protein_coding	33	no ortholog in the table
ENSMUSG00000062198	2700097O09Rik	protein_coding	32	no ortholog in the table
ENSMUSG00000025762	Larp1b	protein_coding	32	no ortholog in the table
ENSMUSG00000001622	Csn3	protein_coding	32	no ortholog in the table
ENSMUSG00000074782	4833422C13Rik	lncRNA	32	no ortholog in the table
ENSMUSG00000066000	Zfp979	protein_coding	32	no ortholog in the table
ENSMUSG00000045838	Ccdc9b	protein_coding	32	no ortholog in the table
